"student_id","date_registered","first_date_watched","first_date_purchased","days_diff_reg_watch","days_diff_watch_purch"
261682,"2022-01-26","2022-01-26","2022-01-27","0","1"
279922,"2022-07-01","2022-07-05","2022-07-05","4","0"
260809,"2022-01-17","2022-01-17","2022-01-17","0","0"
280827,"2022-07-08","2022-07-08","2022-07-08","0","0"
284584,"2022-08-09","2022-08-12","2022-11-27","3","107"
278875,"2022-06-22","2022-06-24","2022-06-27","2","3"
271300,"2022-04-19","2022-04-19","2022-04-24","0","5"
260616,"2022-01-16","2022-05-09","2022-01-16","113","-113"
265415,"2022-02-28","2022-02-28","2022-02-28","0","0"
285322,"2022-08-13","2022-08-13","2022-08-18","0","5"
274464,"2022-05-19","2022-05-19","2022-07-10","0","52"
272320,"2022-04-29","2022-05-27","2022-04-29","28","-28"
268584,"2022-03-25","2022-03-25","2022-03-25","0","0"
263104,"2022-02-08","2022-02-08","2022-02-08","0","0"
260335,"2022-01-14","2022-01-17","2022-01-14","3","-3"
274994,"2022-05-25","2022-05-25","2022-06-01","0","7"
273151,"2022-05-08","2022-05-08","2022-05-08","0","0"
255912,"2021-12-06","2021-12-06","2022-02-18","0","74"
259523,"2022-01-06","2022-01-06","2022-01-25","0","19"
283598,"2022-08-02","2022-08-02","2022-08-02","0","0"
260265,"2022-01-13","2022-01-13","2022-01-14","0","1"
258695,"2021-12-30","2021-12-30","2022-01-01","0","2"
269068,"2022-03-31","2022-03-31","2022-03-31","0","0"
272282,"2022-04-28","2022-05-04","2022-05-05","6","1"
291730,"2022-09-22","2022-09-22","2022-09-26","0","4"
267203,"2022-03-14","2022-03-14","2022-03-14","0","0"
267214,"2022-03-14","2022-03-14","2022-03-14","0","0"
265685,"2022-03-02","2022-03-02","2022-09-27","0","209"
255357,"2021-12-01","2021-12-02","2021-12-01","1","-1"
281885,"2022-07-17","2022-07-25","2022-07-24","8","-1"
263648,"2022-02-14","2022-02-16","2022-02-17","2","1"
282956,"2022-07-29","2022-07-29","2022-07-29","0","0"
279722,"2022-06-29","2022-06-29","2022-06-29","0","0"
282371,"2022-07-23","2022-07-23","2022-07-23","0","0"
270245,"2022-04-09","2022-07-20","2022-07-20","102","0"
282829,"2022-07-27","2022-07-27","2022-07-29","0","2"
270098,"2022-04-08","2022-04-08","2022-04-08","0","0"
296254,"2022-10-26","2022-10-26","2022-10-26","0","0"
258543,"2021-12-29","2021-12-29","2021-12-29","0","0"
266754,"2022-03-11","2022-03-14","2022-03-14","3","0"
280932,"2022-07-09","2022-07-09","2022-07-16","0","7"
271082,"2022-04-17","2022-04-17","2022-05-31","0","44"
280611,"2022-07-07","2022-08-15","2022-08-15","39","0"
271950,"2022-04-26","2022-04-26","2022-04-26","0","0"
263472,"2022-02-12","2022-02-12","2022-02-12","0","0"
265176,"2022-02-27","2022-02-27","2022-03-04","0","5"
263146,"2022-02-09","2022-02-11","2022-02-10","2","-1"
258158,"2021-12-26","2021-12-26","2021-12-27","0","1"
279468,"2022-06-27","2022-06-27","2022-06-27","0","0"
259846,"2022-01-09","2022-09-30","2022-09-30","264","0"
277182,"2022-06-09","2022-06-09","2022-06-09","0","0"
292006,"2022-09-25","2022-09-25","2022-11-27","0","63"
284748,"2022-08-10","2022-08-17","2022-08-17","7","0"
289910,"2022-09-08","2022-09-08","2022-09-08","0","0"
292882,"2022-10-01","2022-10-01","2022-10-06","0","5"
280053,"2022-07-02","2022-07-03","2022-07-02","1","-1"
267885,"2022-03-18","2022-03-18","2022-04-05","0","18"
263564,"2022-02-13","2022-02-13","2022-02-13","0","0"
276598,"2022-06-05","2022-06-05","2022-06-11","0","6"
255765,"2021-12-04","2021-12-06","2021-12-10","2","4"
270197,"2022-04-09","2022-04-11","2022-04-09","2","-2"
268348,"2022-03-22","2022-03-22","2022-03-24","0","2"
269862,"2022-04-06","2022-04-07","2022-04-06","1","-1"
260649,"2022-01-16","2022-01-16","2022-01-16","0","0"
293298,"2022-10-04","2022-10-04","2022-10-04","0","0"
260483,"2022-01-15","2022-01-15","2022-01-15","0","0"
259483,"2022-01-06","2022-01-11","2022-01-21","5","10"
277521,"2022-06-12","2022-06-12","2022-06-12","0","0"
256703,"2021-12-12","2021-12-12","2022-03-30","0","108"
293303,"2022-10-04","2022-10-08","2022-10-14","4","6"
258581,"2021-12-29","2021-12-29","2021-12-29","0","0"
268480,"2022-03-24","2022-04-08","2022-03-24","15","-15"
257738,"2021-12-22","2021-12-23","2022-01-03","1","11"
255402,"2021-12-02","2021-12-03","2021-12-02","1","-1"
266492,"2022-03-09","2022-03-12","2022-03-09","3","-3"
291402,"2022-09-20","2022-09-20","2022-09-20","0","0"
280373,"2022-07-05","2022-09-29","2022-09-29","86","0"
263501,"2022-02-13","2022-03-21","2022-02-14","36","-35"
266766,"2022-03-11","2022-03-11","2022-03-11","0","0"
269660,"2022-04-04","2022-04-04","2022-10-24","0","203"
292589,"2022-09-29","2022-09-29","2022-09-29","0","0"
275129,"2022-05-26","2022-05-26","2022-05-26","0","0"
275664,"2022-06-01","2022-06-01","2022-06-01","0","0"
282881,"2022-07-28","2022-07-28","2022-07-28","0","0"
285276,"2022-08-13","2022-08-13","2022-08-13","0","0"
291306,"2022-09-19","2022-09-19","2022-09-28","0","9"
268147,"2022-03-21","2022-03-26","2022-03-26","5","0"
275510,"2022-05-31","2022-05-31","2022-05-31","0","0"
266462,"2022-03-08","2022-03-08","2022-03-10","0","2"
258209,"2021-12-26","2021-12-26","2021-12-30","0","4"
279132,"2022-06-24","2022-06-24","2022-06-27","0","3"
256539,"2021-12-10","2021-12-11","2021-12-14","1","3"
286753,"2022-08-17","2022-08-17","2022-08-23","0","6"
259870,"2022-01-10","2022-01-12","2022-01-28","2","16"
259865,"2022-01-10","2022-01-10","2022-01-10","0","0"
265628,"2022-03-02","2022-03-02","2022-03-08","0","6"
268410,"2022-03-23","2022-03-23","2022-03-23","0","0"
292191,"2022-09-27","2022-09-27","2022-09-28","0","1"
262119,"2022-01-31","2022-02-03","2022-01-31","3","-3"
282576,"2022-07-25","2022-07-25","2022-07-25","0","0"
280863,"2022-07-09","2022-07-09","2022-07-14","0","5"
268473,"2022-03-24","2022-03-24","2022-03-24","0","0"
277766,"2022-06-14","2022-06-14","2022-06-14","0","0"
276562,"2022-06-04","2022-06-04","2022-06-04","0","0"
272569,"2022-05-02","2022-05-06","2022-05-02","4","-4"
269013,"2022-03-30","2022-04-04","2022-04-04","5","0"
292531,"2022-09-29","2022-09-30","2022-09-29","1","-1"
272235,"2022-04-28","2022-07-01","2022-04-28","64","-64"
274781,"2022-05-23","2022-05-23","2022-05-24","0","1"
266725,"2022-03-10","2022-03-10","2022-03-17","0","7"
269130,"2022-03-31","2022-03-31","2022-04-16","0","16"
285252,"2022-08-13","2022-08-13","2022-08-13","0","0"
262675,"2022-02-04","2022-02-06","2022-02-06","2","0"
256790,"2021-12-13","2021-12-28","2021-12-13","15","-15"
283831,"2022-08-04","2022-08-05","2022-08-04","1","-1"
261121,"2022-01-21","2022-01-21","2022-01-22","0","1"
279718,"2022-06-29","2022-07-05","2022-11-28","6","146"
279409,"2022-06-27","2022-06-28","2022-06-28","1","0"
261337,"2022-01-23","2022-02-02","2022-01-27","10","-6"
278905,"2022-06-22","2022-06-22","2022-06-23","0","1"
267613,"2022-03-16","2022-03-16","2022-03-16","0","0"
268395,"2022-03-23","2022-03-28","2022-03-23","5","-5"
261407,"2022-01-24","2022-01-24","2022-11-28","0","308"
272395,"2022-04-29","2022-04-30","2022-04-29","1","-1"
291366,"2022-09-19","2022-09-22","2022-09-19","3","-3"
295769,"2022-10-23","2022-10-23","2023-08-06","0","287"
257609,"2021-12-20","2021-12-20","2021-12-20","0","0"
293005,"2022-10-02","2022-10-02","2022-10-08","0","6"
277323,"2022-06-10","2022-06-12","2022-07-01","2","19"
295859,"2022-10-23","2022-10-23","2022-10-23","0","0"
292862,"2022-10-01","2022-10-02","2022-10-01","1","-1"
262550,"2022-02-03","2022-02-09","2022-02-03","6","-6"
260181,"2022-01-12","2022-01-12","2022-01-12","0","0"
292453,"2022-09-28","2022-09-28","2022-09-28","0","0"
292109,"2022-09-26","2022-09-26","2022-09-26","0","0"
256312,"2021-12-09","2021-12-09","2023-01-18","0","405"
262224,"2022-02-01","2022-02-07","2022-02-01","6","-6"
282614,"2022-07-25","2022-07-26","2022-07-25","1","-1"
289684,"2022-09-06","2022-09-07","2023-07-10","1","306"
256626,"2021-12-11","2021-12-11","2021-12-12","0","1"
277803,"2022-06-14","2022-06-14","2022-06-14","0","0"
289805,"2022-09-07","2022-09-11","2022-09-07","4","-4"
268046,"2022-03-20","2022-03-22","2022-03-20","2","-2"
258774,"2021-12-31","2021-12-31","2022-11-21","0","325"
276439,"2022-06-03","2022-06-03","2022-06-04","0","1"
289627,"2022-09-06","2022-09-06","2022-09-06","0","0"
282356,"2022-07-22","2022-07-28","2022-07-22","6","-6"
292931,"2022-10-02","2022-10-02","2022-10-02","0","0"
273695,"2022-05-12","2022-05-15","2022-05-12","3","-3"
277866,"2022-06-15","2022-06-15","2022-06-16","0","1"
293541,"2022-10-06","2022-10-13","2022-10-12","7","-1"
290258,"2022-09-11","2022-09-11","2023-01-11","0","122"
278576,"2022-06-20","2022-06-21","2022-06-20","1","-1"
273671,"2022-05-12","2022-05-12","2022-05-12","0","0"
256670,"2021-12-12","2021-12-12","2021-12-12","0","0"
266259,"2022-03-07","2022-03-07","2022-03-07","0","0"
282121,"2022-07-19","2022-07-19","2022-07-20","0","1"
276130,"2022-06-02","2022-06-02","2022-06-02","0","0"
282803,"2022-07-27","2022-08-08","2022-08-08","12","0"
289329,"2022-09-03","2022-09-05","2022-09-04","2","-1"
286824,"2022-08-17","2022-08-17","2022-08-19","0","2"
281022,"2022-07-10","2022-07-17","2022-11-27","7","133"
271648,"2022-04-23","2022-04-24","2023-08-02","1","465"
289244,"2022-09-03","2022-09-17","2022-09-18","14","1"
259268,"2022-01-04","2022-01-05","2022-01-05","1","0"
288771,"2022-08-30","2022-08-30","2022-08-30","0","0"
258470,"2021-12-29","2021-12-29","2021-12-30","0","1"
262580,"2022-02-03","2022-02-03","2022-02-10","0","7"
272437,"2022-04-30","2022-04-30","2022-05-01","0","1"
272977,"2022-05-06","2022-05-06","2022-05-11","0","5"
259756,"2022-01-08","2022-01-08","2022-01-12","0","4"
274985,"2022-05-25","2022-06-14","2022-05-25","20","-20"
283591,"2022-08-02","2022-08-02","2022-08-02","0","0"
287916,"2022-08-24","2022-08-24","2022-10-29","0","66"
270740,"2022-04-13","2022-04-13","2022-04-13","0","0"
273131,"2022-05-07","2022-05-08","2022-05-08","1","0"
282839,"2022-07-28","2022-07-28","2022-07-29","0","1"
277084,"2022-06-08","2022-06-08","2022-06-13","0","5"
260291,"2022-01-13","2022-01-13","2022-01-13","0","0"
293274,"2022-10-04","2022-10-04","2022-10-05","0","1"
256826,"2021-12-13","2021-12-19","2021-12-20","6","1"
293251,"2022-10-04","2022-10-04","2022-10-04","0","0"
293259,"2022-10-04","2022-10-04","2022-10-04","0","0"
282738,"2022-07-27","2022-07-27","2022-07-27","0","0"
291234,"2022-09-19","2022-09-19","2022-09-19","0","0"
284779,"2022-08-10","2022-08-10","2022-12-01","0","113"
257330,"2021-12-17","2021-12-17","2021-12-20","0","3"
287548,"2022-08-22","2022-08-22","2022-08-22","0","0"
282977,"2022-07-29","2022-07-29","2022-07-30","0","1"
292431,"2022-09-28","2022-09-28","2022-09-28","0","0"
274906,"2022-05-24","2022-05-28","2022-05-30","4","2"
262754,"2022-02-05","2022-02-05","2022-02-05","0","0"
270596,"2022-04-12","2022-04-12","2022-04-12","0","0"
281453,"2022-07-14","2022-07-20","2022-07-20","6","0"
262817,"2022-02-06","2022-02-08","2022-02-06","2","-2"
293962,"2022-10-09","2022-10-09","2022-10-10","0","1"
274951,"2022-05-24","2022-05-24","2022-05-24","0","0"
293951,"2022-10-09","2022-10-09","2022-10-10","0","1"
268618,"2022-03-26","2022-03-30","2022-03-30","4","0"
263126,"2022-02-08","2022-02-08","2022-02-08","0","0"
264391,"2022-02-21","2022-02-21","2022-02-21","0","0"
261510,"2022-01-25","2022-01-25","2022-01-26","0","1"
269040,"2022-03-30","2022-03-31","2022-03-30","1","-1"
280427,"2022-07-05","2022-07-06","2022-07-06","1","0"
259262,"2022-01-04","2022-01-11","2022-01-11","7","0"
272213,"2022-04-28","2022-06-27","2022-06-28","60","1"
261173,"2022-01-21","2022-01-21","2022-01-21","0","0"
282741,"2022-07-27","2022-07-27","2022-07-27","0","0"
291575,"2022-09-21","2022-09-22","2022-09-21","1","-1"
273359,"2022-05-10","2022-05-12","2022-05-10","2","-2"
277492,"2022-06-12","2022-06-12","2022-06-12","0","0"
261819,"2022-01-28","2022-01-28","2022-01-28","0","0"
255366,"2021-12-02","2022-03-12","2021-12-02","100","-100"
273803,"2022-05-13","2022-05-13","2022-05-13","0","0"
269872,"2022-04-06","2022-04-20","2022-04-29","14","9"
268883,"2022-03-29","2022-03-29","2022-05-20","0","52"
264361,"2022-02-20","2022-02-20","2022-02-28","0","8"
266325,"2022-03-08","2022-03-08","2022-03-08","0","0"
292106,"2022-09-26","2022-09-26","2022-11-22","0","57"
283026,"2022-07-29","2022-07-29","2022-07-29","0","0"
270930,"2022-04-15","2022-04-21","2022-04-22","6","1"
282950,"2022-07-29","2022-07-29","2022-07-29","0","0"
261552,"2022-01-25","2022-01-25","2022-01-25","0","0"
289503,"2022-09-05","2022-10-20","2022-09-09","45","-41"
281074,"2022-07-11","2022-07-11","2022-10-12","0","93"
274536,"2022-05-20","2022-05-20","2022-05-20","0","0"
279751,"2022-06-29","2022-06-29","2022-06-30","0","1"
259781,"2022-01-09","2022-01-09","2022-01-27","0","18"
264295,"2022-02-20","2022-04-21","2022-04-21","60","0"
278344,"2022-06-18","2022-06-18","2022-06-18","0","0"
269188,"2022-04-01","2022-04-01","2022-04-01","0","0"
258137,"2021-12-26","2021-12-26","2022-01-01","0","6"
291990,"2022-09-25","2022-09-25","2022-11-28","0","64"
266316,"2022-03-08","2022-03-08","2022-03-12","0","4"
281256,"2022-07-12","2022-07-12","2023-05-15","0","307"
261491,"2022-01-24","2022-01-26","2022-01-26","2","0"
259777,"2022-01-09","2022-01-09","2022-01-09","0","0"
294343,"2022-10-12","2022-10-12","2022-10-12","0","0"
290353,"2022-09-12","2022-09-12","2022-09-12","0","0"
283162,"2022-07-30","2022-07-30","2022-07-31","0","1"
264079,"2022-02-18","2022-03-04","2022-11-27","14","268"
269519,"2022-04-03","2022-04-10","2022-04-10","7","0"
271778,"2022-04-24","2022-04-24","2023-01-17","0","268"
278788,"2022-06-21","2022-06-21","2022-06-21","0","0"
292148,"2022-09-26","2022-09-26","2022-09-26","0","0"
274438,"2022-05-19","2022-05-19","2022-05-19","0","0"
257610,"2021-12-20","2021-12-21","2021-12-26","1","5"
277398,"2022-06-11","2022-06-11","2022-06-12","0","1"
295256,"2022-10-19","2022-10-19","2022-10-19","0","0"
261810,"2022-01-28","2022-02-27","2022-01-28","30","-30"
256313,"2021-12-09","2021-12-15","2021-12-11","6","-4"
284011,"2022-08-05","2022-08-06","2022-08-06","1","0"
283318,"2022-08-01","2022-08-01","2022-08-01","0","0"
264081,"2022-02-18","2022-02-18","2022-02-23","0","5"
282567,"2022-07-25","2022-07-26","2022-07-29","1","3"
269771,"2022-04-05","2022-04-06","2022-04-06","1","0"
255589,"2021-12-03","2021-12-10","2021-12-10","7","0"
255338,"2021-12-01","2021-12-01","2021-12-01","0","0"
265572,"2022-03-01","2022-03-02","2022-03-02","1","0"
283116,"2022-07-30","2022-07-30","2022-07-30","0","0"
284072,"2022-08-05","2022-08-17","2022-08-05","12","-12"
266584,"2022-03-09","2022-03-09","2022-03-15","0","6"
266544,"2022-03-09","2022-03-09","2022-03-10","0","1"
255409,"2021-12-02","2021-12-03","2021-12-02","1","-1"
289538,"2022-09-05","2022-09-06","2022-09-09","1","3"
267534,"2022-03-16","2022-03-16","2022-03-16","0","0"
255595,"2021-12-03","2021-12-05","2021-12-09","2","4"
264677,"2022-02-23","2022-02-23","2022-02-23","0","0"
266614,"2022-03-09","2022-03-11","2022-03-11","2","0"
291474,"2022-09-20","2022-09-20","2022-11-29","0","70"
283115,"2022-07-30","2022-08-27","2022-08-27","28","0"
261431,"2022-01-24","2022-01-24","2022-01-27","0","3"
286865,"2022-08-17","2022-08-17","2022-08-18","0","1"
266496,"2022-03-09","2022-03-13","2022-03-14","4","1"
274544,"2022-05-20","2022-05-20","2022-05-20","0","0"
269120,"2022-03-31","2022-04-06","2022-03-31","6","-6"
262237,"2022-02-01","2022-02-01","2022-02-03","0","2"
275513,"2022-05-31","2022-06-01","2022-05-31","1","-1"
280207,"2022-07-03","2022-07-10","2022-07-10","7","0"
290039,"2022-09-09","2022-09-09","2022-09-16","0","7"
268908,"2022-03-29","2022-03-29","2022-03-31","0","2"
261558,"2022-01-25","2022-01-26","2022-01-25","1","-1"
276104,"2022-06-02","2022-06-02","2022-06-09","0","7"
292576,"2022-09-29","2022-09-29","2022-09-29","0","0"
259973,"2022-01-11","2022-01-11","2022-01-11","0","0"
271617,"2022-04-22","2022-04-29","2022-04-28","7","-1"
267955,"2022-03-19","2022-03-19","2023-01-10","0","297"
265928,"2022-03-05","2022-03-05","2022-03-05","0","0"
277668,"2022-06-13","2022-06-27","2022-06-20","14","-7"
272145,"2022-04-27","2022-04-27","2022-07-25","0","89"
275371,"2022-05-29","2022-07-16","2022-05-29","48","-48"
273544,"2022-05-11","2022-05-11","2022-05-19","0","8"
259953,"2022-01-10","2022-01-10","2022-01-10","0","0"
258865,"2022-01-01","2022-01-01","2022-01-01","0","0"
256727,"2021-12-12","2021-12-12","2021-12-12","0","0"
272463,"2022-04-30","2022-04-30","2022-04-30","0","0"
282572,"2022-07-25","2022-07-26","2022-07-25","1","-1"
295973,"2022-10-24","2022-10-24","2022-12-10","0","47"
261408,"2022-01-24","2022-01-24","2022-01-25","0","1"
292077,"2022-09-26","2022-09-26","2022-09-26","0","0"
261883,"2022-01-28","2022-02-05","2022-02-10","8","5"
275766,"2022-06-01","2022-07-10","2022-09-22","39","74"
282731,"2022-07-27","2022-07-27","2022-07-27","0","0"
283623,"2022-08-02","2022-08-02","2022-08-09","0","7"
280496,"2022-07-06","2022-10-22","2022-10-22","108","0"
279886,"2022-07-01","2022-07-18","2023-03-31","17","256"
255396,"2021-12-02","2021-12-02","2021-12-06","0","4"
255269,"2021-12-01","2021-12-01","2021-12-01","0","0"
292492,"2022-09-29","2022-09-29","2022-09-29","0","0"
264254,"2022-02-19","2022-02-20","2022-02-19","1","-1"
260971,"2022-01-19","2022-01-19","2022-01-19","0","0"
282318,"2022-07-22","2022-07-26","2022-07-26","4","0"
269020,"2022-03-30","2022-04-15","2022-03-30","16","-16"
262596,"2022-02-04","2022-02-05","2022-02-06","1","1"
268511,"2022-03-24","2022-03-29","2022-03-25","5","-4"
282999,"2022-07-29","2022-10-27","2022-07-29","90","-90"
271525,"2022-04-21","2022-04-21","2022-04-21","0","0"
291706,"2022-09-22","2022-09-23","2022-09-23","1","0"
291053,"2022-09-17","2022-09-17","2022-09-23","0","6"
292955,"2022-10-02","2022-10-02","2022-10-08","0","6"
296141,"2022-10-25","2022-10-25","2023-07-28","0","276"
264563,"2022-02-22","2022-02-22","2022-03-07","0","13"
293898,"2022-10-09","2022-10-09","2022-12-01","0","53"
291745,"2022-09-22","2022-09-22","2022-09-22","0","0"
286826,"2022-08-17","2022-08-17","2022-08-18","0","1"
258561,"2021-12-29","2021-12-29","2021-12-29","0","0"
273132,"2022-05-07","2022-05-07","2022-08-12","0","97"
270304,"2022-04-10","2022-04-10","2022-04-10","0","0"
260792,"2022-01-17","2022-01-17","2022-01-17","0","0"
269535,"2022-04-03","2022-04-08","2022-04-07","5","-1"
274000,"2022-05-15","2022-05-15","2022-05-15","0","0"
283206,"2022-07-31","2022-07-31","2022-11-26","0","118"
260913,"2022-01-19","2022-01-19","2022-01-19","0","0"
291551,"2022-09-21","2022-09-21","2022-11-27","0","67"
257509,"2021-12-19","2021-12-20","2022-01-20","1","31"
270188,"2022-04-09","2022-04-09","2022-04-21","0","12"
277825,"2022-06-14","2022-06-14","2022-06-14","0","0"
288884,"2022-08-31","2022-09-05","2022-09-06","5","1"
259305,"2022-01-05","2022-01-05","2022-01-05","0","0"
296546,"2022-10-27","2022-10-27","2023-01-01","0","66"
266386,"2022-03-08","2022-03-08","2022-03-08","0","0"
256516,"2021-12-10","2021-12-11","2021-12-13","1","2"
260593,"2022-01-16","2022-01-17","2022-01-17","1","0"
261389,"2022-01-24","2022-01-24","2022-01-24","0","0"
278853,"2022-06-22","2022-07-04","2022-07-04","12","0"
272952,"2022-05-05","2022-05-05","2022-05-05","0","0"
288284,"2022-08-27","2022-09-05","2022-08-31","9","-5"
263535,"2022-02-13","2022-02-13","2022-02-13","0","0"
275081,"2022-05-26","2022-06-03","2022-05-26","8","-8"
263187,"2022-02-09","2022-02-09","2022-05-09","0","89"
264502,"2022-02-21","2022-02-23","2022-02-26","2","3"
264696,"2022-02-23","2022-02-25","2022-02-23","2","-2"
267496,"2022-03-16","2022-03-16","2022-03-16","0","0"
280048,"2022-07-02","2022-07-02","2022-09-23","0","83"
271338,"2022-04-20","2022-04-20","2022-04-20","0","0"
255282,"2021-12-01","2021-12-20","2021-12-01","19","-19"
272050,"2022-04-26","2022-10-16","2022-07-22","173","-86"
295355,"2022-10-19","2022-10-19","2022-10-19","0","0"
281900,"2022-07-17","2022-07-17","2022-07-31","0","14"
280142,"2022-07-03","2022-07-03","2022-07-03","0","0"
295929,"2022-10-24","2022-10-24","2022-10-24","0","0"
268859,"2022-03-29","2022-03-29","2022-04-13","0","15"
267488,"2022-03-16","2022-03-16","2022-05-29","0","74"
255220,"2021-12-01","2022-01-25","2021-12-01","55","-55"
265967,"2022-03-05","2022-03-05","2022-03-07","0","2"
291566,"2022-09-21","2022-09-21","2022-09-30","0","9"
268962,"2022-03-30","2022-04-01","2022-03-30","2","-2"
287688,"2022-08-23","2022-08-24","2022-08-29","1","5"
289790,"2022-09-07","2022-09-07","2022-09-19","0","12"
259996,"2022-01-11","2022-01-11","2022-01-13","0","2"
276420,"2022-06-03","2022-06-03","2022-06-03","0","0"
272063,"2022-04-26","2022-04-27","2022-04-26","1","-1"
259437,"2022-01-06","2022-01-06","2022-01-11","0","5"
281802,"2022-07-16","2022-07-19","2022-07-25","3","6"
269030,"2022-03-30","2022-04-20","2022-03-30","21","-21"
278459,"2022-06-19","2022-06-23","2022-06-23","4","0"
283521,"2022-08-02","2022-09-26","2022-09-21","55","-5"
275565,"2022-05-31","2022-05-31","2022-05-31","0","0"
266743,"2022-03-11","2022-03-11","2022-09-23","0","196"
258782,"2021-12-31","2021-12-31","2022-01-27","0","27"
263888,"2022-02-16","2022-02-16","2022-05-18","0","91"
261737,"2022-01-27","2022-01-29","2022-01-27","2","-2"
282753,"2022-07-27","2022-07-28","2022-07-27","1","-1"
264368,"2022-02-20","2022-02-20","2022-03-29","0","37"
284947,"2022-08-11","2022-08-12","2023-01-19","1","160"
278958,"2022-06-23","2022-06-23","2022-06-23","0","0"
270009,"2022-04-07","2022-04-09","2022-05-05","2","26"
284954,"2022-08-11","2022-08-11","2022-08-13","0","2"
258800,"2022-01-01","2022-01-02","2022-01-01","1","-1"
279217,"2022-06-25","2022-06-25","2022-12-01","0","159"
260173,"2022-01-12","2022-01-12","2022-01-13","0","1"
274901,"2022-05-24","2022-05-31","2022-05-30","7","-1"
282833,"2022-07-28","2022-07-28","2022-07-28","0","0"
292590,"2022-09-29","2022-09-29","2022-09-29","0","0"
282791,"2022-07-27","2022-07-27","2022-07-27","0","0"
270103,"2022-04-08","2022-04-08","2022-04-11","0","3"
280897,"2022-07-09","2022-07-09","2022-10-12","0","95"
258803,"2022-01-01","2022-01-01","2022-01-01","0","0"
293682,"2022-10-07","2022-10-08","2022-11-25","1","48"
281370,"2022-07-13","2022-07-17","2022-07-14","4","-3"
287739,"2022-08-23","2022-09-23","2022-08-23","31","-31"
289827,"2022-09-07","2022-09-07","2022-09-07","0","0"
294131,"2022-10-10","2022-10-10","2022-10-31","0","21"
275571,"2022-05-31","2022-06-01","2022-06-01","1","0"
273630,"2022-05-12","2022-05-12","2022-05-12","0","0"
266125,"2022-03-07","2022-03-07","2022-03-07","0","0"
259959,"2022-01-10","2022-01-11","2022-01-10","1","-1"
255353,"2021-12-01","2022-02-08","2021-12-01","69","-69"
281331,"2022-07-13","2022-07-13","2022-07-13","0","0"
266683,"2022-03-10","2022-03-10","2022-03-10","0","0"
288041,"2022-08-25","2022-08-25","2022-08-25","0","0"
277864,"2022-06-15","2022-06-15","2022-06-18","0","3"
270244,"2022-04-09","2022-04-11","2022-04-16","2","5"
257503,"2021-12-19","2021-12-19","2021-12-20","0","1"
265878,"2022-03-04","2022-03-05","2022-03-05","1","0"
274611,"2022-05-21","2022-05-21","2022-05-31","0","10"
268990,"2022-03-30","2022-04-04","2022-03-30","5","-5"
282036,"2022-07-19","2022-07-19","2022-11-28","0","132"
282344,"2022-07-22","2022-07-22","2022-07-22","0","0"
257821,"2021-12-22","2021-12-22","2021-12-25","0","3"
269748,"2022-04-05","2022-04-05","2022-07-23","0","109"
263210,"2022-02-09","2022-02-09","2022-02-10","0","1"
260356,"2022-01-14","2022-01-14","2022-01-15","0","1"
261073,"2022-01-20","2022-01-20","2022-01-20","0","0"
277551,"2022-06-12","2022-06-12","2023-05-29","0","351"
272983,"2022-05-06","2022-05-06","2022-05-06","0","0"
282362,"2022-07-22","2022-07-23","2022-07-22","1","-1"
296252,"2022-10-26","2022-10-26","2022-10-29","0","3"
269662,"2022-04-04","2022-04-05","2022-04-06","1","1"
261736,"2022-01-27","2022-01-27","2022-01-27","0","0"
290954,"2022-09-16","2022-09-16","2022-09-16","0","0"
292691,"2022-09-30","2022-09-30","2022-11-21","0","52"
283133,"2022-07-30","2022-07-30","2022-11-27","0","120"
287436,"2022-08-20","2022-08-25","2022-08-21","5","-4"
282931,"2022-07-29","2022-08-02","2022-07-29","4","-4"
255277,"2021-12-01","2022-05-31","2021-12-01","181","-181"
291404,"2022-09-20","2022-09-20","2022-09-21","0","1"
293156,"2022-10-03","2022-10-04","2022-10-03","1","-1"
281337,"2022-07-13","2022-07-18","2022-07-25","5","7"
294622,"2022-10-13","2022-10-13","2022-11-23","0","41"
283584,"2022-08-02","2022-08-09","2022-08-08","7","-1"
261200,"2022-01-21","2022-01-23","2022-01-21","2","-2"
289711,"2022-09-07","2022-09-07","2022-09-07","0","0"
274908,"2022-05-24","2022-05-24","2022-05-24","0","0"
282408,"2022-07-23","2022-07-23","2022-07-26","0","3"
271720,"2022-04-23","2022-04-24","2022-04-23","1","-1"
285154,"2022-08-12","2022-08-12","2022-08-12","0","0"
277728,"2022-06-14","2022-06-24","2022-06-16","10","-8"
274162,"2022-05-16","2022-05-16","2022-05-16","0","0"
261783,"2022-01-27","2022-03-01","2022-01-27","33","-33"
261619,"2022-01-26","2022-01-26","2022-01-27","0","1"
289535,"2022-09-05","2022-09-05","2022-09-20","0","15"
277834,"2022-06-15","2022-06-15","2022-09-09","0","86"
261104,"2022-01-21","2022-09-26","2022-03-31","248","-179"
274269,"2022-05-17","2022-05-17","2022-05-17","0","0"
260608,"2022-01-16","2022-01-20","2022-01-20","4","0"
264472,"2022-02-21","2022-02-22","2022-02-23","1","1"
263672,"2022-02-14","2022-02-14","2022-02-14","0","0"
270848,"2022-04-15","2022-04-18","2022-04-18","3","0"
274836,"2022-05-23","2022-05-28","2022-05-26","5","-2"
261735,"2022-01-27","2022-04-01","2022-01-27","64","-64"
269518,"2022-04-03","2022-05-07","2022-04-05","34","-32"
